text,created_at,screen_name,.pred_positive,.pred_neutral,.pred_negative,sentiment
wtb voucher grab bike/goride ada ngga? dom bandung. #zonauangᅠ #zonabaᅠ,2022-11-08T12:51:21Z,Iuckyiminleuv,0.5248952110061849,0.24342760435405036,0.23167718463976475,positive
@kiyutgurlz @RacunBelanja Transaksi gofood/goride/gocar 125k maka dapet 100xp. Untuk tagihan transaksi 500k maka dapet 100xp kak (maksimal 100xp tiap transaksi). Kalau dulu caranya transaksi bibit tapi sekarang udah gabisa dpt xp,2022-11-08T11:23:52Z,Novalaja90,0.24125154449554326,0.5004866167967763,0.25826183870768044,neutral
@aiinglala ka goride ny msih bisa?,2022-11-08T19:40:39Z,annitemar3,0.31062160519844645,0.43302686833450277,0.25635152646705084,neutral
"Naik GoRide, tapi driver lagi pakai jaket Maxim. Double agent. 

Untung ada potongan 10k. Makasih, Gojek, tahu aja aku nggak punya wang banyak. 🙏😭 https://t.co/h1Vwxpi7rA",2022-11-08T13:56:56Z,dindamedina,0.2332726597869676,0.32941575098375814,0.4373115892292744,negative
"halo @gojekindonesia apakah akun saya kena soft banned? karena sudah lama tidak ada voucher goride/gocar/gofood, kode promo yg diklaim jg tidak muncul di aplikasi. tolong bantuannya agar bisa nyaman menggunakan gojek kembali. terimakasih",2022-11-08T11:19:33Z,1309sc,0.23228917676818267,0.21768600448476141,0.5500248187470558,negative
💚 ada yg punya voucher goride ngga dipake dom sby ngga? Aku mauu:( makasii:(,2022-11-08T14:10:02Z,tanyakanrl,0.23100448896099746,0.4680138531128365,0.30098165792616605,neutral
kok gbsa dh mesen goride gocar di luar kota,2022-11-08T08:21:20Z,liminowch,0.21299938927063342,0.5737626069292668,0.2132380038000997,neutral
"halo @gojekindonesia apakah akun saya kena soft banned? karena sudah lama tidak ada voucher goride/gocar/gofood, kode promo yg diklaim jg tidak muncul di aplikasi. tolong bantuannya agar bisa nyaman menggunakan gojek kembali. terimakasih",2022-11-08T13:09:36Z,ryota_0809,0.23228917676818267,0.21768600448476141,0.5500248187470558,negative
"isi goride di gojek w adalah mesenin anne kalo gak mamah, lumayan klo ada promo. dr pada naik max1m di jempingin lagi😂 https://t.co/vj8qbwFs0r",2022-11-08T18:23:12Z,rubihmsyh,0.230344840257368,0.4853075490070415,0.28434761073559045,neutral
"@ayedomino25 @discountfess keknya ini goride deh, yg 1k tiap selasa",2022-11-08T17:09:28Z,slypoarch,0.23027027841665665,0.25619176867275495,0.5135379529105885,negative
Satisfying bgt naik goride electric 😭,2022-11-08T09:38:44Z,topipinkeu,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@UGM_FESS ada nder, aku pernah goride jam 1.12 amann",2022-11-07T19:39:49Z,urquinzell,0.23100448896099746,0.4680138531128365,0.30098165792616605,neutral
"Jadi udah sebulan gue gabisa pesen goride sama gocar di @gojekindonesia dan selalu gini tampilannya. Kemaren GoFood masih bs tapi barusan coba ternyata gabisa juga.
Lucunya, beli pulsa, bayar listrik di rumah, dipake scan barcode makan di luar, masih bisa. https://t.co/VR68OyVR2v",2022-11-07T14:24:01Z,ribkadel,0.23715697651822246,0.45094407391097424,0.3118989495708033,neutral
"Trus tiba-tiba udh resolve? Lah nyebutin nomor telpon aja blm kelar! Gue respond dong, ticket dibuka lagi.
Gue tentu coba kali emg dia gercep langsung kerjain.
Gak tuh, 2.24 masih gabisa juga gue pesen goride.

Bisa gak solusi kalian tuh ga memberatkan pelanggan @gojekindonesia https://t.co/DQrDpM23ZH",2022-11-07T14:29:00Z,ribkadel,0.3403262451327148,0.29420211219576603,0.365471642671519,negative
@berburusales @discountfess Kenapa ya yang sering tuh gocar mulu padahal kan mau naiknya goride :((,2022-11-07T11:06:58Z,berriessz,0.22633562743030383,0.28314270637914823,0.4905216661905478,negative
"Oma-oma mau pesen goride dua, yg datang goride (gua) sama satu lagi gocar, akhirnya orderan gua dicancel. 😓",2022-11-07T13:50:38Z,kejO_Online,0.2747420352232726,0.22813310727245795,0.4971248575042695,negative
"kayanya selain bawa payung, ke mana-mana mesti bawa jas hujan deh. biar gak repot kalau naik goride gituw~",2022-11-07T10:42:17Z,assyifanrlt,0.22828608232723638,0.2955806181283225,0.47613329954444106,negative
"halo @gojekindonesia apakah akun saya kena soft banned? karena sudah lama tidak ada voucher goride/gocar/gofood, kode promo yg diklaim jg tidak muncul di aplikasi. tolong bantuannya agar bisa nyaman menggunakan gojek kembali. terimakasih",2022-11-07T15:17:59Z,enrvcarts,0.23228917676818267,0.21768600448476141,0.5500248187470558,negative
"@berburusales Sombong amat nder, dulu akunku jg wangi. Tunggu saja rodanya berputar hiks. Btw yg mau gocar goride bisa bales tweet ini. Mau ngejar XP soalnya https://t.co/7aHV8dlUsh",2022-11-07T09:21:32Z,aliciamilea,0.22020919562485844,0.24767324312966024,0.5321175612454813,negative
WTB NEED VOUCHER GORIDE DOM JKT BUAT SKRG,2022-11-02T13:56:03Z,heeriins,0.23401632776324416,0.3648182997504344,0.40116537248632156,negative
"Kode promo cashback Gopay coins untuk naik Goride &amp; Gocar 🌟

Gunakan kode promo:
GOJEKINAJA https://t.co/V1NKi5ERVZ",2022-11-07T12:59:09Z,RacunDiskon_id,0.21672053764500895,0.5683751597712473,0.2149043025837437,neutral
Pusing dah di cancel goride terus kenapa yaaa 😫,2022-11-07T18:12:12Z,Adysdys,0.21367371756692546,0.5689704960498769,0.21735578638319755,neutral
@corneliazefanya cashback goride ga sih? 11rb wkwkw,2022-11-07T11:16:50Z,sarahgase025,0.26009447024623616,0.22362600927358234,0.5162795204801814,negative
"@ribkadel Aku waktu bulan kemaren gitu kak, tapi cuma sehari dua hari balik sendiri. Kalo aku kayaknya karena kebanyakan cancel pas order goride sama gocar di hari yg sama.. tapi selama kayak gitu ga bisa diapa-apain akunnya🙃",2022-11-07T15:20:10Z,gatausiapayaaa_,0.24174002382077706,0.30596154394902875,0.4522984322301942,negative
jam 10 dari stasiun naik goride aman ga si🥲 argh puyeng bgt gueeeeh,2022-11-07T09:29:17Z,JINMULLETS,0.233968414767647,0.4464676458503182,0.3195639393820347,neutral
"bisa ga sih minta promo goride sama @gojekindonesia butuh banget buat bolak balik kampus, saya tiap saat ngampus pake gojek terus, tapi jarang promo promoann, sedihhh",2022-11-07T11:24:33Z,MyRizaFahlevi,0.2620694088899297,0.22366865817507048,0.5142619329349998,negative
@avocadofgr @augblithee @berburusales Aku juga kak kebanyakan malah goride gocar gosend 😭😭😭,2022-11-07T11:51:08Z,zbeom7z,0.22310727483797718,0.5610907284920309,0.21580199666999178,neutral
@henxiaow @berburusales kakk mau goride nya dongg,2022-11-07T10:57:06Z,jennozen,0.23467483183098425,0.3042616059264904,0.4610635622425254,negative
Wahai admin @gojekindonesia bisakah seluruh voucher ini diganti voucher gofood aja? Soalnya percuma selalu dpt voucher goride/gocar tp ga pernah kepake🥲 butuhnya gofood huhu https://t.co/jDzWVBvZg8,2022-11-07T15:39:51Z,innie_way,0.23027027841665665,0.25619176867275495,0.5135379529105885,negative
"halo @gojekindonesia apakah akun saya kena soft banned? karena sudah lama tidak ada voucher goride/gocar/gofood, kode promo yg diklaim jg tidak muncul di aplikasi. tolong bantuannya agar bisa nyaman menggunakan gojek kembali. terimakasih",2022-11-07T20:53:02Z,meiiithoughts,0.23228917676818267,0.21768600448476141,0.5500248187470558,negative
"di kos lg gak ada motor, td udh niat berangkat kerja naik goride. tp tbtb sby ujan badai angin topan jadilah naik gocar 😭😭 boncosss bgt asu wkwk",2022-11-07T13:35:28Z,fullofpvp,0.23385848659811956,0.49163554337000337,0.27450597003187716,neutral
"@berburusales @discountfess kalo goride nya ada yg gak kepake, aku mau donggg:(",2022-11-07T11:51:51Z,daazicy,0.25890356869764186,0.3898884447230941,0.351207986579264,neutral
"Halo @gojekindonesia apakah akun saya kena soft banned? Karena tidak ada voucher goride/gocar/gofood, kode promo yg diklaim tidak muncul di aplikasi. Tolong bantuannya agar bisa nyaman menggunakan gojek kembali.  Terimakasih.",2022-11-07T13:56:46Z,ivlavli,0.23397100325730824,0.2179290756981388,0.548099921044553,negative
Ujan dah beres tapi cari goride ga dapet2 di pusat kota bandung. Piye iki @gojekindonesia hadehhh,2022-11-07T20:04:48Z,icadhnd,0.25484073211386893,0.32532530310613506,0.419833964779996,negative
Dear @gojekindonesia kenapa akunku pelit kali promonyaaa dikasihnya gocar mulu padahal pengguna goride dan gofood😭,2022-11-07T22:15:21Z,happyvirustae,0.34323180990621516,0.3217439457503638,0.3350242443434211,positive
Gaes klo naik KRL dr stasiun tugu ke stasiun maguwo boleh ga si? Alias mager banget naik bus/gocar/goride. Macetnya itu lho dipeakhour.,2022-11-07T12:52:52Z,tsaradiary,0.24945315230474557,0.2208668340509076,0.5296800136443468,negative
@ngalamfess Aku ada voucher goride gak kepake nder.,2022-11-07T14:05:34Z,ureuseful,0.23100448896099746,0.4680138531128365,0.30098165792616605,neutral
Akun w bauk bgt bgst. W butuhnya goride malah dikasih goput muluuuu https://t.co/m9a2XQdRYl,2022-11-07T07:39:59Z,wkwkstress,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@jenjenoliz Ka goride masih ada?,2022-11-06T19:26:45Z,JMinieeee,0.2631436140703931,0.37156992380150317,0.36528646212810384,neutral
@seolarsno dari rumahku jauuh sampe gabisa naik goride karena kejauhan😭 paling cuma bisa gocar huhu,2022-11-07T08:55:58Z,hyunfeelix,0.2616631350152256,0.42762656723280745,0.31071029775196707,neutral
"Kode promo cashback Gopay coins untuk naik Goride &amp; Gocar 🌟

Gunakan kode promo:
GOJEKINAJA https://t.co/neau9QVbFl",2022-11-07T00:22:30Z,RacunBelanja,0.21672053764500895,0.5683751597712473,0.2149043025837437,neutral
@imamfz__ @hanviixx @i_m_mortal_ aku malah dapet voucher gofood padahal butuhnya voucher goride 🥹,2022-11-07T01:17:55Z,adapaya222,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"Nah nih, ini parah nih....🤭🤭🤭🤣

Tenang tenang....🤣🤣🤣🤣🤣

Dapet GoRide, dah di titik jemput
5mnt, datang motor
Cs, mas saya yg order
Gw, yuk (sambil bingung Dateng sendiri bawa motor tapi order goride)....gw pikir mati motornya minta di setut, ternyata nyala dong😩😩 https://t.co/NXQodnxUi8",2022-11-06T19:54:44Z,3Le4N012,0.2260863166686273,0.2534351227019131,0.5204785606294596,negative
"Nyampe bayar kelar
Ternyata dia cuma takut nyasar mau arah Pluit😫😭😭😭😭😭
Eh jahe.....kan lu bisa order goride, Napa lu gabisa pake gmaps aje ape....biar gw gak bingung 😭😭😭😭

Serandom itu orderan gw 🤣🤣🤣🤣🤣
#anojekforeverythingyouneed https://t.co/vJ5JJ0Vfxf",2022-11-06T19:59:26Z,3Le4N012,0.21771823235505178,0.2276286132207174,0.5546531544242308,negative
"@3Le4N012 1. Dia gak pake holder.
2. Ada claim order goride.
3. Ada misi rahasia sama bosnya",2022-11-06T20:28:38Z,lipatanpipi,0.3380395944045827,0.2904122880319699,0.3715481175634473,negative
"@3Le4N012 Wkwkwkw 🤣🤣🤣
Lucu sih tapi mau gimana, 
Saya pernah juga tuh, order goride, tapi cuma helm saya doang yang dipakai, istilah kata order goride buat pinjem helm Karena gak bawa helm. 🤣",2022-11-07T02:05:30Z,slendrosanga,0.22147783505311366,0.2487694302185214,0.5297527347283649,negative
@berburusales Di aku naik gocar malah lbh murah ktimbang goride. Tp dr kntr ke kosan dkt bat. Kan malu jdnya .. 😐,2022-11-07T07:55:09Z,brownxugar19,0.21571069208392024,0.5580068149954185,0.22628249292066124,neutral
"10 kode promo Gojek kali ini hadirkan salah satunya diskon hingga 90 persen layanan GoCar dan GoRide tanpa minimal transaksi.

#portalyogya #KodePromoGojek 

https://t.co/Gjibz3phx7",2022-11-06T21:39:26Z,portalyogya,0.2216275774862893,0.5232562086299547,0.2551162138837559,neutral
Anjerrrr nungguin goride @gojekindonesia di stasiun Kiaracondong ampe sejam lebih ga ada yang ngambil 🤣,2022-11-06T20:53:05Z,gopuuudd,0.24450598016162622,0.31323731292309814,0.4422567069152757,negative
"@watashiwa_nya @justforfriend_ @nctzenbase Dari st.pasar senen naik krl ke arah st.rawa buntu habis 5k an
Dari st.rawa buntu langsung ke ice habis 21-25k an buat goride, 32-35k an buat gocar.
Pinter2 cari promo voucher goride gocar biar daper potongan",2022-11-07T00:23:17Z,ccmlyneu,0.24353017384692138,0.4347866213416703,0.3216832048114084,neutral
"@gojekindonesia saya order goride, ada driver yg dekat lokasi malah dikasih driver yang jaraknya 3-4 Km dari posisi saya order. Luar biasa, bikin susah orang pagi2.",2022-11-07T06:27:26Z,malvyandie,0.545394254828004,0.2192458495814118,0.23535989559058418,positive
"@ezash betul kemaren baru kejadian di cancel karena rumah di dalem gang padahal gang lumayan gede dan dia belum ada di tkp dibilang ""kalo rumah di gang suruh pesen goride aja"" udah gitu selebihnya dia ngeluh tentang tarif yang gak sesuai",2022-11-07T08:51:08Z,lonemichael,0.4999894079977359,0.2489582909656302,0.2510523010366339,positive
"@gojekindonesia min akun ku kok ga pernah dapat promo promo goride atau gocar ya kayak akun lain min? 
salah akun ku apa min😣? Padahal akunku udah level bos otw jura. Bahkan redeem kode promo aja selalu gabisa min. Apa iya akun ku kena softblocked?",2022-11-06T19:43:20Z,magicalrenjun23,0.2278206855838096,0.47878932441238875,0.2933899900038018,neutral
"Halo admin @gojekindonesia apakah akun saya kena soft banned? Karena udah ga pernah dapet voucher goride/gocar/gofood, dan kode promo yang diklaim juga tidak muncul di aplikasi. Tolong bantuannya ya agar bisa nyaman menggunakan gojek kembali, terima kasih.",2022-11-07T05:03:14Z,EunbyKwan,0.25085608118031194,0.2219019859922707,0.5272419328274174,negative
"@bearsungjeann @nct127fess kereta ekonomi pergi 190k
pulang 235k
tix cat 3b 1,8
karna ak pulang ke blokm jdi gaada staycation
gocar dari blokm ke ice 160k (berdua temen)
pulangnya kereta ke cisauk goride 35k
kereta ke kebayoran 4k
dari kebayoran ke blokm 15k

total 2,4 jt diluar outfit &amp; jajan",2022-11-06T15:09:17Z,flawlessyoonoh,0.22483698901321694,0.5081684182201882,0.2669945927665949,neutral
"AAAAAAAGH ADA BANYAK D
VOUCHER GORIDE HANGUS HARI INI",2022-11-06T13:14:03Z,sunscentie,0.23202155147149214,0.3146319765858697,0.4533464719426381,negative
"Cashback GoRide &amp; Gocar | Gojek

Kode : GOJEKINAJA

▪️Gunakan aplikasi versi terbaru
▪️Sekalian ngeCek Voucher Gofood😁 dan Zonk lagi😅 meskipun udah gak bisa di combo tetep ngarep dapet😅 https://t.co/xUT88od7VY",2022-11-07T00:48:34Z,xkode06,0.3089330737708434,0.3353365044071735,0.35573042182198317,negative
@discountfess Dpet vocer goride hemat diskon 4k sepuluh biji  pdhal aku jrg goridee😩 lebi sering gopud,2022-11-07T08:35:18Z,bunbunchimmy,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@aldhyy_ @conetaII @salun1128 @FOOD_FESS Ngomongin go food ya bukan goride, kalo emang udah terbiasa ya salah mereka sendiri knp bisa males perkara makanan doang knp malah nyalahin aplikasi, kalian yg ketergantungan kok mau hidup enak tp murah, yakali ga ada yg namanya hidup enak dan murah ya kalo ga mampu ya masak ajaa",2022-11-07T08:46:51Z,strawbryyshake,0.5708326123295893,0.21313048283065014,0.21603690483976062,positive
juara satu tiap naik goride di bsd selalu oversharing ttg konser,2022-11-06T14:05:22Z,rararchives,0.26137688103340323,0.4931785093066631,0.24544460965993364,neutral
"19 Kode Promo Gojek, GoRide, GoTix, GoMart, GoCar, dan GoFood 7 November 2022, Booking Tiket Lebih Murah!
https://t.co/M0NGbOKQh2",2022-11-07T08:22:38Z,cil_logs,0.23331497672397336,0.40515176726044916,0.3615332560155774,neutral
"23 Kode Promo Gojek, GoRide, GoTix, GoMart, GoCar, dan GoFood, Pakai Gopay Untuk Setiap Transaksi Biar Hemat!
https://t.co/9NzYrA6rf9",2022-11-01T08:27:04Z,cil_logs,0.2132030448065514,0.5729266320158659,0.2138703231775827,neutral
"19 Kode Promo Gojek, GoRide, GoTix, GoMart, GoCar, dan GoFood 4 November 2022, Semua Pemesanan Pasti Cashback!
https://t.co/4hrVLYe6H9",2022-11-04T10:14:31Z,cil_logs,0.217749616499218,0.5577744628087562,0.2244759206920257,neutral
"21 Kode Promo Gojek, GoRide, GoTix, GoMart, GoCar, dan GoFood 2 November 2022, Ada Kesempatan Pilih Hadiah!
https://t.co/bZsHjNYF5r",2022-11-02T06:45:04Z,cil_logs,0.27239654959736515,0.4521776361740821,0.2754258142285528,neutral
"@nctzenbase Gue dari bekasi. Tiket 3,05jt + hotel 328rb + transport gojek 319rb (krn goride sm gocar) + makan pas di ice bsd 48rb + handbanner 20rb + foto polaroid 15rb + makan pas bsknya 70rb = sekitar 3,85-an jt ya X'D",2022-11-06T18:47:21Z,aaurananuy,0.5727700875219325,0.21425475236360333,0.21297516011446427,positive
@busifess dom bdg bisa kak? pengen goride,2022-11-06T12:49:51Z,kuookis,0.31062160519844645,0.43302686833450277,0.25635152646705084,neutral
@gojekindonesia min ko ga ada promo goride dan gocar ya,2022-11-06T12:13:37Z,Riza_Ganjar_15,0.24047864003648667,0.45553919684015814,0.3039821631233551,neutral
Goblok bgt gua mesen goride ada voucher tp ga kepencet jd ga ke apply anjg rugi,2022-11-04T21:23:53Z,purpeol,0.2272105359615483,0.49503453349920956,0.2777549305392422,neutral
Halo admin @gojekindonesia apakah akun aku kena softbanned? Karena udah gak pernah voucher goride/gocar/gofood dan kode promo yang di klaim juga tidak muncul di aplikasi. Tolong bantuannya ya agar bisa nyaman menggunakan gojek kembali. Terima kasih,2022-11-05T02:28:46Z,junckyukim,0.25928278410044386,0.22347873334643156,0.5172384825531247,negative
